Timestamp,Station,Latitude,Longitude,TEC,foF2,hmF2,scaleF2,B0,B1,zhalfNm,yF2,FF,QF,F10.7,Kp,Ap,Dst,SSN,DayOfYear,LocalTime,TopsideTEC,Hour,Month,Season,LocalTime_sin,LocalTime_cos,DayOfYear_sin,DayOfYear_cos,Month_sin,Month_cos,TEC_diff1,TEC_gradient,TEC_lag1,TEC_lag2,TEC_lag3,TEC_roll_mean_3,TEC_roll_mean_6,TEC_roll_mean_12,TEC_roll_std_3,TEC_roll_std_6,TEC_roll_std_12
2020-01-01 00:45:00,JR055,0.222403,-0.702703,-0.754970,0.923810,0.061833,-0.219242,0.977475,0.122195,0.035393,0.978126,0.604555,0,-0.749205,-0.250000,-0.189873,0.814070,-1.360976,-1.000000,-0.872991,-0.318383,0.000000,1.000000,0.000000,-0.226564,0.973996,-0.017202,0.999852,0.500000,0.866025,0.051947,0.144594,-0.806917,-0.702415,-0.658786,-0.754768,-0.730772,,0.052251,0.064213,
2020-01-01 00:45:00,DB049,-0.777597,0.000000,-0.454147,0.000000,0.013986,0.072365,0.813119,-0.481297,0.025518,0.813867,0.186712,0,-0.275003,0.187500,0.341772,0.055276,-0.629268,-1.000000,-0.800414,-0.113331,0.000000,1.000000,0.000000,-0.208018,0.978125,-0.017202,0.999852,0.500000,0.866025,-0.106334,-0.140329,-0.347813,-0.665710,-0.583297,-0.489223,-0.512742,,0.161825,0.140252,
2020-01-01 01:00:00,JR055,0.222403,-0.702703,-0.517730,0.000000,0.274199,0.553529,0.670050,-1.014963,0.261871,0.670243,-1.189535,1,-1.500622,1.000000,1.151899,-0.733668,0.004878,-1.000000,-0.852056,-0.021979,1.000000,1.000000,0.000000,-0.221222,0.975223,-0.017202,0.999852,0.500000,0.866025,0.237240,0.040345,-0.754970,-0.806917,-0.702415,-0.693206,-0.688164,,0.154170,0.110317,
2020-01-01 01:00:00,DB049,-0.777597,0.000000,-0.628472,0.000000,-0.180254,-0.225680,-0.483416,-0.461347,-0.042130,-0.483698,-0.630152,0,-0.221331,-0.625000,-0.708861,0.125628,-0.482927,-1.000000,-0.779479,-0.238220,1.000000,1.000000,0.000000,-0.202654,0.979250,-0.017202,0.999852,0.500000,0.866025,-0.174325,-0.069274,-0.454147,-0.347813,-0.665710,-0.476811,-0.535888,,0.141695,0.132029,
2020-01-01 01:00:00,EG931,0.000000,0.297297,-0.820242,0.000000,-0.152098,-0.089533,-0.991832,0.571072,-0.206036,-0.992158,-0.080557,0,-0.331443,-0.250000,0.291139,1.130653,-0.712195,-1.000000,-0.748779,-0.611440,1.000000,1.000000,0.000000,-0.194777,0.980848,-0.017202,0.999852,0.500000,0.866025,-0.226880,0.101863,-0.593362,-0.586768,-0.910592,-0.666790,-0.632811,,0.132934,0.255028,
2020-01-01 01:15:00,EG931,0.000000,0.297297,-0.389636,0.000000,-0.333456,-0.589294,-0.478465,0.531172,-0.274422,-0.478745,0.725014,0,-0.440448,-0.125000,0.037975,0.984925,-0.800000,-1.000000,-0.727844,-0.374268,1.000000,1.000000,0.000000,-0.189398,0.981900,-0.017202,0.999852,0.500000,0.866025,0.430606,0.192331,-0.820242,-0.593362,-0.586768,-0.601080,-0.592281,-0.592281,0.215407,0.248771,0.248771
2020-01-01 01:15:00,DB049,-0.777597,0.000000,-0.592695,0.000000,-0.231229,-0.262637,-0.228465,0.658354,-0.348992,-0.228642,-0.831169,0,-1.266012,0.375000,0.417722,0.527638,-0.975610,-1.000000,-0.758544,-0.385337,1.000000,1.000000,0.000000,-0.197284,0.980346,-0.017202,0.999852,0.500000,0.866025,0.035777,-0.008984,-0.628472,-0.454147,-0.347813,-0.558438,-0.545356,-0.545356,0.092073,0.120346,0.120346
2020-01-01 01:15:00,JR055,0.222403,-0.702703,-0.674280,0.000000,0.023095,-0.188722,0.210644,1.513716,-0.095012,0.210483,0.168643,1,0.836630,-0.812500,-0.620253,0.055276,-0.575610,-1.000000,-0.831121,-0.065332,1.000000,1.000000,0.000000,-0.215874,0.976421,-0.017202,0.999852,0.500000,0.866025,-0.156550,-0.027983,-0.517730,-0.754970,-0.806917,-0.648994,-0.685850,-0.685850,0.120625,0.098833,0.098833
2020-01-01 01:30:00,JR055,0.222403,-0.702703,-0.573696,0.000000,-0.101767,0.150811,0.622030,1.064838,-0.205113,0.622369,0.308677,0,-0.177065,-0.687500,-0.341772,-0.045226,-0.990244,-1.000000,-0.810186,0.010624,1.000000,1.000000,0.000000,-0.210519,0.977590,-0.017202,0.999852,0.500000,0.866025,0.100584,0.108631,-0.674280,-0.517730,-0.754970,-0.588569,-0.671668,-0.669828,0.079328,0.109068,0.099684
2020-01-01 01:30:00,EG931,0.000000,0.297297,-0.435579,3.657143,-0.252760,-0.171793,-0.907178,0.670823,-0.313368,-0.907140,-0.809336,1,-0.625259,-0.062500,-0.354430,-0.060302,-0.843902,-1.000000,-0.706909,-0.460162,1.000000,1.000000,0.000000,-0.184014,0.982924,-0.017202,0.999852,0.500000,0.866025,-0.045943,-0.126279,-0.389636,-0.820242,-0.593362,-0.548486,-0.622696,-0.569895,0.236466,0.206586,0.234692
2020-01-01 01:30:00,DB049,-0.777597,0.000000,-0.646441,0.000000,-0.271991,-0.337506,-0.277970,-0.478803,-0.307369,-0.278168,-0.878600,0,-0.487481,-0.375000,-0.354430,0.366834,-0.551220,-1.000000,-0.737609,-0.339570,1.000000,1.000000,0.000000,-0.191908,0.981413,-0.017202,0.999852,0.500000,0.866025,-0.053746,0.105667,-0.592695,-0.628472,-0.454147,-0.622536,-0.555880,-0.559796,0.027360,0.126909,0.116315
2020-01-01 01:45:00,EG931,0.000000,0.297297,-0.642193,0.000000,-0.581708,-0.336314,0.248267,-0.346633,-0.364312,0.248452,0.025598,0,-0.732051,-0.062500,0.189873,0.341709,-0.629268,-1.000000,-0.685974,-0.864973,1.000000,1.000000,0.000000,-0.178624,0.983917,-0.017202,0.999852,0.500000,0.866025,-0.206614,-0.027346,-0.435579,-0.389636,-0.820242,-0.489136,-0.577963,-0.578933,0.134527,0.154194,0.218781
2020-01-01 01:45:00,JR055,0.222403,-0.702703,-0.457018,0.733333,-0.302908,-0.716142,-0.241832,0.526185,-0.251350,-0.241849,-0.288349,2,-0.132245,-0.625000,-0.620253,-0.396985,-1.078049,-1.000000,-0.789251,-0.777150,1.000000,1.000000,0.000000,-0.205158,0.978729,-0.017202,0.999852,0.500000,0.866025,0.116678,0.074860,-0.573696,-0.674280,-0.517730,-0.568332,-0.630769,-0.643227,0.108730,0.137529,0.119073
2020-01-01 01:45:00,DB049,-0.777597,0.000000,-0.381361,0.000000,-0.332904,-0.607415,-0.086386,-1.244389,-0.455309,-0.085844,-0.728778,1,-0.536174,-0.687500,-0.784810,0.984925,-0.941463,-1.000000,-0.716674,-0.232535,1.000000,1.000000,0.000000,-0.186526,0.982450,-0.017202,0.999852,0.500000,0.866025,0.265080,0.133262,-0.646441,-0.592695,-0.628472,-0.540166,-0.508488,-0.537492,0.140130,0.130728,0.124805
2020-01-01 02:00:00,DB049,-0.777597,0.000000,-0.379917,0.000000,-0.346890,-0.185622,-0.031436,-0.236908,-0.506622,-0.031366,0.348579,0,-0.625813,-0.437500,-0.822785,0.060302,-1.029268,-1.000000,-0.695738,-0.389951,2.000000,1.000000,0.000000,-0.181138,0.983458,-0.017202,0.999852,0.500000,0.866025,0.001444,-0.102758,-0.381361,-0.646441,-0.592695,-0.469240,-0.513839,-0.519984,0.153462,0.123281,0.128016
2020-01-01 02:00:00,JR055,0.222403,-0.702703,-0.423977,0.647619,-0.001104,-0.127444,-0.872030,0.294264,0.098796,-0.872472,0.207792,0,-0.722645,1.125000,0.784810,-1.457286,-0.551220,-1.000000,-0.768316,-0.356866,2.000000,1.000000,0.000000,-0.199791,0.979839,-0.017202,0.999852,0.500000,0.866025,0.033041,-0.036440,-0.457018,-0.573696,-0.674280,-0.484897,-0.566945,-0.618866,0.078657,0.127958,0.133219
2020-01-01 02:00:00,EG931,0.000000,0.297297,-0.490271,3.057143,-0.170593,-0.153433,0.287871,0.760599,-0.094643,0.288073,-0.962168,0,-1.523552,-0.937500,-1.139241,-0.482412,-0.551220,-1.000000,-0.665039,-0.611123,2.000000,1.000000,0.000000,-0.173229,0.984882,-0.017202,0.999852,0.500000,0.866025,0.151923,0.158117,-0.642193,-0.435579,-0.389636,-0.522681,-0.561881,-0.569081,0.107052,0.158076,0.206774
2020-01-01 02:15:00,JR055,0.222403,-0.702703,-0.529898,0.000000,-0.184119,-0.387577,0.997277,0.675810,-0.221725,0.997936,0.246941,0,-0.143865,0.687500,0.569620,0.396985,-1.024390,-1.000000,-0.747381,-0.503877,2.000000,1.000000,0.000000,-0.194418,0.980919,-0.017202,0.999852,0.500000,0.866025,-0.105920,-0.030749,-0.423977,-0.457018,-0.573696,-0.470298,-0.529433,-0.609969,0.054194,0.088817,0.128712
2020-01-01 02:15:00,DB049,-0.777597,0.000000,-0.586877,0.000000,-0.140044,-0.097401,0.174505,-0.748130,-0.119468,0.174164,1.044984,0,-0.294923,0.250000,0.645570,-0.889447,-1.082927,-1.000000,-0.674803,-0.787510,2.000000,1.000000,0.000000,-0.175746,0.984436,-0.017202,0.999852,0.500000,0.866025,-0.206960,-0.010483,-0.379917,-0.381361,-0.646441,-0.449385,-0.535960,-0.526673,0.119074,0.122333,0.122534
2020-01-01 02:15:00,EG931,0.000000,0.297297,-0.325960,0.000000,-0.584284,-0.695398,-0.239356,0.047382,-0.584883,-0.239373,0.431395,0,0.149952,0.000000,0.443038,0.311558,-0.434146,-1.000000,-0.644104,-0.283851,2.000000,1.000000,0.000000,-0.167828,0.985816,-0.017202,0.999852,0.500000,0.866025,0.164310,0.117231,-0.490270,-0.642193,-0.435579,-0.486141,-0.517314,-0.544769,0.158157,0.183134,0.209561
2020-01-01 02:30:00,DB049,-0.777597,0.000000,-0.400883,0.000000,-0.592197,-0.880663,0.542822,-0.149626,-0.686955,0.543128,0.258235,0,-0.293263,1.500000,2.253165,0.316583,-1.253659,-1.000000,-0.653868,-1.017368,2.000000,1.000000,0.000000,-0.170348,0.985384,-0.017202,0.999852,0.500000,0.866025,0.185994,0.143276,-0.586877,-0.379917,-0.381361,-0.455893,-0.498029,-0.515238,0.113920,0.123192,0.122277
2020-01-01 02:30:00,EG931,0.000000,0.297297,-0.255808,0.142857,-0.569838,-0.519433,0.453218,-0.261845,-0.558581,0.453157,0.883117,0,-0.539494,-0.812500,-0.316456,0.633166,-1.039024,-1.000000,-0.623169,-0.790601,2.000000,1.000000,0.000000,-0.162423,0.986721,-0.017202,0.999852,0.500000,0.866025,0.070152,0.116995,-0.325960,-0.490270,-0.642193,-0.357346,-0.423241,-0.518500,0.120341,0.135064,0.217060
2020-01-01 02:30:00,JR055,0.222403,-0.702703,-0.485474,0.000000,-0.342197,-0.417382,0.493317,0.713217,-0.326565,0.493603,-0.268022,2,-1.275972,-0.812500,-0.379747,-0.557789,-0.458537,-1.000000,-0.726446,-0.342314,2.000000,1.000000,0.000000,-0.189039,0.981970,-0.017202,0.999852,0.500000,0.866025,0.044423,0.109138,-0.529898,-0.423977,-0.457018,-0.479783,-0.524057,-0.598651,0.053189,0.090624,0.127746
2020-01-01 02:45:00,JR055,0.222403,-0.702703,-0.311623,0.000000,-0.239603,-0.317716,0.639851,0.000000,-0.239906,0.640528,0.377941,1,-1.233366,1.062500,1.265823,-1.736734,-0.878049,-1.000000,-0.705511,0.092174,2.000000,1.000000,0.000000,-0.183654,0.982991,-0.017202,0.999852,0.500000,0.866025,0.173852,0.007743,-0.485474,-0.529898,-0.423977,-0.442332,-0.463614,-0.574732,0.115356,0.091330,0.147313
2020-01-01 02:45:00,DB049,-0.777597,0.000000,-0.300325,0.000000,-0.553736,-0.587148,-0.830941,-0.441397,-0.456324,-0.831201,0.140034,0,-0.844930,-0.750000,-1.215190,-0.361809,-0.795122,-1.000000,-0.632933,-0.132919,2.000000,1.000000,0.000000,-0.164944,0.986303,-0.017202,0.999852,0.500000,0.866025,0.100559,0.169229,-0.400883,-0.586877,-0.379917,-0.429362,-0.449301,-0.497328,0.145384,0.135469,0.132066
2020-01-01 02:45:00,EG931,0.000000,0.297297,-0.091971,1.257143,-0.636364,-0.769790,1.108168,0.817955,-0.705782,1.108543,-0.332016,1,-1.304191,0.187500,0.265823,0.552764,-1.175610,-1.000000,-0.602234,-0.319213,2.000000,1.000000,0.000000,-0.157012,0.987597,-0.017202,0.999852,0.500000,0.866025,0.163837,0.104447,-0.255808,-0.325960,-0.490270,-0.224580,-0.373630,-0.482956,0.120080,0.192382,0.240816
2020-01-01 03:00:00,EG931,0.000000,0.297297,-0.046914,0.000000,-0.414152,-0.515141,-0.481436,1.189526,-0.359420,-0.481222,0.532279,1,-1.459676,0.625000,0.493671,-0.226131,-1.097561,-1.000000,-0.581299,-0.166758,3.000000,1.000000,0.000000,-0.151597,0.988442,-0.017202,0.999852,0.500000,0.866025,0.045057,-0.059964,-0.091971,-0.255808,-0.325960,-0.131565,-0.308853,-0.465775,0.109931,0.229253,0.264861
2020-01-01 03:00:00,JR055,0.222403,-0.702703,-0.469988,0.000000,-0.441480,-0.392585,-0.049257,-1.566085,-0.488348,-0.048700,0.054207,1,-1.492876,-0.312500,-0.987342,-0.462312,-0.712195,-1.000000,-0.684576,-0.254777,3.000000,1.000000,0.000000,-0.178264,0.983983,-0.017202,0.999852,0.500000,0.866025,-0.158366,-0.142352,-0.311623,-0.485474,-0.529898,-0.422362,-0.446330,-0.558999,0.096215,0.074613,0.147601
2020-01-01 03:00:00,DB049,-0.777597,0.000000,-0.062426,0.000000,-0.343301,-0.526347,-0.475990,-0.867830,-0.410549,-0.476269,1.623941,0,-1.211786,0.625000,0.405063,0.708543,-0.580488,-1.000000,-0.611998,-0.513996,3.000000,1.000000,0.000000,-0.159536,0.987192,-0.017202,0.999852,0.500000,0.866025,0.237899,-0.028156,-0.300325,-0.400883,-0.586877,-0.254545,-0.351965,-0.453922,0.173811,0.170717,0.178630
2020-01-01 03:15:00,JR055,0.222403,-0.702703,-0.596326,4.123810,-0.496227,-0.557821,-0.526485,-0.234414,-0.488810,-0.526620,-0.097873,3,0.276110,-0.250000,-0.518987,0.145729,-1.292683,-1.000000,-0.663641,-0.685345,3.000000,1.000000,0.000000,-0.172868,0.984945,-0.017202,0.999852,0.500000,0.866025,-0.126338,-0.008258,-0.469988,-0.311623,-0.485474,-0.459312,-0.469548,-0.550158,0.142652,0.096939,0.141272
2020-01-01 03:15:00,DB049,-0.777597,0.000000,-0.356637,0.000000,-0.604619,-0.846805,0.223515,-0.321696,-0.723686,0.223690,0.152080,0,0.116752,0.125000,0.088608,0.221106,-0.131707,-1.000000,-0.591063,-0.579743,3.000000,1.000000,0.000000,-0.154123,0.988052,-0.017202,0.999852,0.500000,0.866025,-0.294211,0.044238,-0.062426,-0.300325,-0.400883,-0.239796,-0.347844,-0.428166,0.156166,0.170163,0.167236
2020-01-01 03:15:00,EG931,0.000000,0.297297,-0.211900,0.000000,-0.502668,-0.064497,0.505693,0.832918,-0.561718,0.505984,0.127235,0,-0.969982,0.750000,0.721519,0.688442,-0.965854,-1.000000,-0.560364,-0.119332,3.000000,1.000000,0.000000,-0.146177,0.989258,-0.017202,0.999852,0.500000,0.866025,-0.164986,-0.107233,-0.046914,-0.091971,-0.255808,-0.116928,-0.237137,-0.407550,0.085277,0.161375,0.233077
2020-01-01 03:30:00,JR055,0.222403,-0.702703,-0.486505,0.447619,-0.457674,-0.410944,-0.296782,-0.139651,-0.522588,-0.296327,0.632411,0,-1.486236,-0.625000,-0.582278,0.628141,-0.668293,-1.000000,-0.642706,-0.475950,3.000000,1.000000,0.000000,-0.167467,0.985878,-0.017202,0.999852,0.500000,0.866025,0.109822,-0.018872,-0.596326,-0.469988,-0.311623,-0.517606,-0.479969,-0.523457,0.068672,0.094387,0.116426
2020-01-01 03:30:00,DB049,-0.777597,0.000000,0.026049,0.000000,-0.394737,-0.360634,-0.688366,1.167082,-0.508191,-0.688403,-1.008093,0,0.156592,1.312500,1.265823,-0.281407,-0.058537,-1.000000,-0.570128,-0.776245,3.000000,1.000000,0.000000,-0.148706,0.988882,-0.017202,0.999852,0.500000,0.866025,0.382687,0.169706,-0.356637,-0.062426,-0.300325,-0.131004,-0.280183,-0.397011,0.200349,0.226308,0.212315
2020-01-01 03:30:00,EG931,0.000000,0.297297,-0.261381,0.000000,-0.539750,-0.491297,-0.382921,-0.017456,-0.535231,-0.382996,0.186712,0,-0.531194,1.312500,0.632911,1.396985,0.478049,-1.000000,-0.539429,-1.071594,3.000000,1.000000,0.000000,-0.140753,0.990045,-0.017202,0.999852,0.500000,0.866025,-0.049481,0.175671,-0.211900,-0.046914,-0.091971,-0.173399,-0.198989,-0.380435,0.112298,0.107693,0.229228
2020-01-01 03:45:00,DB049,-0.777597,0.000000,-0.017226,0.000000,-0.489418,-0.524917,-0.977475,0.012469,-0.459001,-0.978126,1.081122,0,-0.707152,0.500000,-0.025316,-0.030151,-1.180488,-1.000000,-0.549193,-0.853181,3.000000,1.000000,0.000000,-0.143284,0.989682,-0.017202,0.999852,0.500000,0.866025,-0.043275,-0.134469,0.026049,-0.356637,-0.062426,-0.115938,-0.185241,-0.360601,0.209572,0.188191,0.237586
2020-01-01 03:45:00,EG931,0.000000,0.297297,0.139443,0.000000,-0.429518,-0.360634,0.694802,1.271820,-0.617738,0.695006,1.004329,0,-0.405589,1.125000,0.721519,-0.909548,-0.760976,-1.000000,-0.518494,-0.272994,3.000000,1.000000,0.000000,-0.135325,0.990801,-0.017202,0.999852,0.500000,0.866025,0.400824,0.086491,-0.261381,-0.211900,-0.046914,-0.111280,-0.121422,-0.319368,0.218537,0.155115,0.262537
2020-01-01 03:45:00,JR055,0.222403,-0.702703,-0.634070,0.000000,-0.505337,-0.716381,-0.794307,0.059850,-0.583960,-0.794882,-0.076793,0,-0.344169,1.562500,1.316456,0.045226,-1.268293,-1.000000,-0.621771,-0.692583,3.000000,1.000000,0.000000,-0.162061,0.986781,-0.017202,0.999852,0.500000,0.866025,-0.147566,0.034628,-0.486505,-0.596326,-0.469988,-0.572300,-0.497331,-0.513382,0.076661,0.113129,0.098407
2020-01-01 04:00:00,DB049,-0.777597,0.000000,-0.242889,0.000000,-0.652650,-0.657010,0.898267,-0.975062,-0.698583,0.898886,-0.225108,0,-0.202518,0.375000,0.746835,-0.110553,-1.107317,-1.000000,-0.528258,-0.735666,4.000000,1.000000,0.000000,-0.137857,0.990452,-0.017202,0.999852,0.500000,0.866025,-0.225664,-0.022157,-0.017226,0.026049,-0.356637,-0.078022,-0.158909,-0.328469,0.144410,0.161084,0.223735
2020-01-01 04:00:00,JR055,0.222403,-0.702703,-0.417248,0.000000,-0.441664,-0.423343,-0.995297,-0.231920,-0.423469,-0.995460,0.268775,1,-0.669526,0.937500,1.291139,-0.150754,-1.024390,-1.000000,-0.600836,-0.590721,4.000000,1.000000,0.000000,-0.156651,0.987654,-0.017202,0.999852,0.500000,0.866025,0.216823,0.241931,-0.634070,-0.486505,-0.596326,-0.512607,-0.485960,-0.505009,0.110743,0.117888,0.102206
2020-01-01 04:00:00,EG931,0.000000,0.297297,-0.088399,3.161905,-0.743375,-0.862303,-0.127970,2.167082,-0.682617,-0.127941,-0.318464,0,-0.494674,-0.625000,-0.873418,-0.276382,-1.034146,-1.000000,-0.497559,-0.744834,4.000000,1.000000,0.000000,-0.129893,0.991528,-0.017202,0.999852,0.500000,0.866025,-0.227842,-0.151285,0.139443,-0.261381,-0.211900,-0.070113,-0.093521,-0.258381,0.201037,0.140473,0.216590
2020-01-01 04:15:00,EG931,0.000000,0.297297,-0.163128,0.000000,-0.404030,-0.403314,0.806188,-0.723192,-0.483088,0.806438,-1.209110,1,-0.168211,0.062500,0.101266,-1.447236,-1.053659,-1.000000,-0.476624,-1.043486,4.000000,1.000000,0.000000,-0.124456,0.992225,-0.017202,0.999852,0.500000,0.866025,-0.074729,0.000979,-0.088399,0.139443,-0.261381,-0.037362,-0.105380,-0.239505,0.157610,0.143292,0.213965
2020-01-01 04:15:00,JR055,0.222403,-0.702703,-0.150209,0.695238,-0.526500,-0.456724,-1.054208,0.735661,-0.365050,-1.054891,-0.541314,0,-0.625813,0.312500,0.265823,-0.708543,-0.634146,-1.000000,-0.579901,-0.669270,4.000000,1.000000,0.000000,-0.151235,0.988498,-0.017202,0.999852,0.500000,0.866025,0.267039,0.058364,-0.417248,-0.634070,-0.486505,-0.400509,-0.459058,-0.461336,0.242365,0.171744,0.131166
2020-01-01 04:15:00,DB049,-0.777597,0.000000,-0.061539,0.000000,-0.607840,-0.572842,-0.681436,0.084788,-0.376586,-0.681799,1.434971,0,-1.229492,-0.187500,-0.594937,-0.442211,-0.614634,-1.000000,-0.507323,-0.382170,4.000000,1.000000,0.000000,-0.132427,0.991193,-0.017202,0.999852,0.500000,0.866025,0.181350,0.205445,-0.242889,-0.017226,0.026049,-0.107218,-0.119111,-0.284206,0.119566,0.148135,0.219204
2020-01-01 04:30:00,EG931,0.000000,0.297297,-0.086440,0.000000,-0.665164,-0.838460,-0.048267,-0.481297,-0.684279,-0.047875,0.290608,1,-1.077881,-0.687500,-0.936709,-0.492462,-0.990244,-1.000000,-0.455689,-0.970003,4.000000,1.000000,0.000000,-0.119016,0.992892,-0.017202,0.999852,0.500000,0.866025,0.076688,0.064811,-0.163128,-0.088399,0.139443,-0.112656,-0.111968,-0.210410,0.043721,0.140956,0.208549
2020-01-01 04:30:00,DB049,-0.777597,0.000000,0.168000,0.000000,-0.745399,-0.961731,-1.353218,-0.104738,-0.795856,-1.353694,-0.638434,3,-0.809517,-0.562500,-0.936709,1.608040,-1.360976,-1.000000,-0.486388,-0.859334,4.000000,1.000000,0.000000,-0.126992,0.991904,-0.017202,0.999852,0.500000,0.866025,0.229539,0.081408,-0.061539,-0.242889,-0.017226,-0.045476,-0.080707,-0.216336,0.205915,0.189784,0.222905
2020-01-01 04:30:00,JR055,0.222403,-0.702703,-0.300519,0.000000,-0.558428,-0.643181,0.527970,-0.306733,-0.553228,0.528271,0.379447,2,-0.579333,0.625000,0.696203,1.512563,-0.580488,-1.000000,-0.558966,-0.961694,4.000000,1.000000,0.000000,-0.145815,0.989312,-0.017202,0.999852,0.500000,0.866025,-0.150310,0.014680,-0.150209,-0.417248,-0.634070,-0.289325,-0.430813,-0.438571,0.133871,0.183144,0.133576
2020-01-01 04:45:00,DB049,-0.777597,0.000000,0.101276,4.314286,-0.274384,-0.205651,0.269554,-0.256858,-0.114946,0.269913,-0.721250,0,-0.893070,0.562500,0.696203,-0.276382,-0.834146,-1.000000,-0.465453,-0.967454,4.000000,1.000000,0.000000,-0.121554,0.992585,-0.017202,0.999852,0.500000,0.866025,-0.066724,0.112511,0.168000,-0.061539,-0.242889,0.069246,-0.004388,-0.176116,0.118074,0.142915,0.233703
