Timestamp,Station,Latitude,Longitude,TEC,foF2,hmF2,scaleF2,B0,B1,zhalfNm,yF2,FF,QF,F10.7,Kp,Ap,Dst,SSN,DayOfYear,LocalTime,TopsideTEC
2020-01-01 01:00:00,JR055,43.800000,12.900000,22.738100,1.500000,279.470000,122.510000,113.120000,2.586000,247.970000,67.870000,0.839100,1,87.940000,3.100000,21.600000,-24.700000,28.000000,1,1.860000,9.189800
2020-01-01 01:00:00,DB049,-17.800000,25.900000,21.426600,1.500000,230.080000,89.830000,89.820000,2.808000,215.030000,53.890000,0.913400,0,111.060000,0.500000,6.900000,-7.600000,18.000000,1,2.726700,7.755800
2020-01-01 01:00:00,EG931,30.100000,31.400000,19.155500,1.500000,233.140000,95.540000,79.550000,3.222000,197.270000,47.730000,0.986400,0,109.070000,1.100000,14.800000,12.400000,13.300000,1,3.093300,5.280800
2020-01-01 01:15:00,JR055,43.800000,12.900000,20.884100,1.500000,252.180000,91.380000,103.840000,3.600000,209.300000,62.300000,1.019500,1,130.180000,0.200000,7.600000,-9.000000,16.100000,1,2.110000,8.902300
2020-01-01 01:15:00,DB049,-17.800000,25.900000,21.850300,1.500000,224.540000,88.280000,94.970000,3.257000,181.780000,56.980000,0.886700,0,92.180000,2.100000,15.800000,0.400000,7.900000,1,2.976700,6.780200
2020-01-01 01:15:00,EG931,30.100000,31.400000,24.255100,1.500000,213.430000,74.580000,89.920000,3.206000,189.860000,53.950000,1.093400,0,107.100000,1.300000,12.800000,9.500000,11.500000,1,3.343300,6.853600
2020-01-01 01:30:00,JR055,43.800000,12.900000,22.075300,1.500000,238.610000,105.620000,112.150000,3.420000,197.370000,67.290000,1.038100,0,111.860000,0.400000,9.800000,-11.000000,7.600000,1,2.360000,9.406000
2020-01-01 01:30:00,EG931,30.100000,31.400000,23.711000,1.884000,222.200000,92.090000,81.260000,3.262000,185.640000,48.760000,0.889600,1,103.760000,1.400000,9.700000,-11.300000,10.600000,1,3.593300,6.284000
2020-01-01 01:30:00,DB049,-17.800000,25.900000,21.213800,1.500000,220.110000,85.140000,93.970000,2.801000,186.290000,56.380000,0.880400,0,106.250000,0.900000,9.700000,-2.800000,16.600000,1,3.226700,7.083700
2020-01-01 01:45:00,EG931,30.100000,31.400000,21.264100,1.500000,186.450000,85.190000,104.600000,2.854000,180.120000,62.760000,1.000500,0,101.830000,1.400000,14.000000,-3.300000,15.000000,1,3.843300,3.599500
2020-01-01 01:45:00,JR055,43.800000,12.900000,23.457100,1.577000,216.750000,69.260000,94.700000,3.204000,192.360000,56.820000,0.958800,2,112.670000,0.500000,7.600000,-18.000000,5.800000,1,2.610000,4.181900
2020-01-01 01:45:00,DB049,-17.800000,25.900000,24.353100,1.500000,213.490000,73.820000,97.840000,2.494000,170.260000,58.710000,0.900300,1,105.370000,0.400000,6.300000,9.500000,8.600000,1,3.476700,7.793500
2020-01-01 02:00:00,EG931,30.100000,31.400000,23.063300,1.821000,231.130000,92.860000,105.400000,3.298000,209.340000,63.240000,0.869300,0,87.525600,0.000000,3.500000,-19.700000,16.600000,1,4.093300,5.282900
2020-01-01 02:00:00,JR055,43.800000,12.900000,23.848400,1.568000,249.550000,93.950000,81.970000,3.111000,230.300000,49.180000,1.024700,0,102.000000,3.300000,18.700000,-39.100000,16.600000,1,2.860000,6.969000
2020-01-01 02:00:00,DB049,-17.800000,25.900000,24.370200,1.500000,211.970000,91.510000,98.950000,2.898000,164.700000,59.370000,1.043400,0,103.750000,0.800000,6.000000,-8.900000,6.800000,1,3.726700,6.749600
2020-01-01 02:15:00,JR055,43.800000,12.900000,22.594000,1.500000,229.660000,83.040000,119.730000,3.264000,195.570000,71.840000,1.029900,0,112.460000,2.600000,17.000000,-2.200000,6.900000,1,3.110000,5.994100
2020-01-01 02:15:00,DB049,-17.800000,25.900000,21.919200,1.500000,234.450000,95.210000,103.110000,2.693000,206.650000,61.860000,1.135900,0,109.730000,1.900000,17.600000,-27.800000,5.700000,1,3.976700,4.113200
2020-01-01 02:15:00,EG931,30.100000,31.400000,25.009200,1.500000,186.170000,70.130000,94.750000,3.012000,156.220000,56.850000,1.054400,0,117.770000,1.500000,16.000000,-3.900000,19.000000,1,4.343300,7.453200
2020-01-01 02:30:00,DB049,-17.800000,25.900000,24.121900,1.500000,185.310000,62.360000,110.550000,2.933000,145.160000,66.330000,1.031400,0,109.760000,3.900000,30.300000,-3.800000,2.200000,1,4.226700,2.588900
2020-01-01 02:30:00,EG931,30.100000,31.400000,25.840000,1.515000,187.740000,77.510000,108.740000,2.888000,159.070000,65.240000,1.114400,0,105.310000,0.200000,10.000000,2.500000,6.600000,1,4.593300,4.092700
2020-01-01 02:30:00,JR055,43.800000,12.900000,23.120100,1.500000,212.480000,81.790000,109.550000,3.279000,184.210000,65.730000,0.961500,2,92.000000,0.200000,9.500000,-21.200000,18.500000,1,3.360000,7.065500
2020-01-01 02:45:00,DB049,-17.800000,25.900000,25.312800,1.500000,189.490000,74.670000,82.800000,2.816000,170.150000,49.680000,1.015700,0,99.790000,0.300000,2.900000,-17.300000,11.600000,1,4.476700,8.454100
2020-01-01 02:45:00,EG931,30.100000,31.400000,27.780300,1.632000,180.510000,67.010000,121.970000,3.321000,143.120000,73.180000,0.953000,1,91.490000,1.800000,14.600000,0.900000,3.800000,1,4.843300,7.218700
2020-01-01 02:45:00,JR055,43.800000,12.900000,25.179000,1.500000,223.630000,85.970000,112.510000,2.993000,193.600000,67.510000,1.047300,1,92.770000,3.200000,22.500000,-44.661000,9.900000,1,3.610000,9.946800
2020-01-01 03:00:00,EG931,30.100000,31.400000,28.313900,1.500000,204.660000,77.690000,89.860000,3.470000,180.650000,53.920000,1.067800,1,88.680000,2.500000,16.400000,-14.600000,5.400000,1,5.093300,8.229700
2020-01-01 03:00:00,JR055,43.800000,12.900000,23.303500,1.500000,201.690000,82.830000,98.590000,2.365000,166.680000,59.160000,1.004300,1,88.080000,1.000000,4.700000,-19.300000,13.300000,1,3.860000,7.646000
2020-01-01 03:00:00,DB049,-17.800000,25.900000,28.130200,1.500000,212.360000,77.220000,89.970000,2.645000,175.110000,53.980000,1.212800,0,93.160000,2.500000,15.700000,4.000000,16.000000,1,4.726700,5.927000
2020-01-01 03:15:00,JR055,43.800000,12.900000,21.807300,1.933000,195.740000,75.900000,88.950000,2.899000,166.630000,53.370000,0.984100,3,120.050000,1.100000,8.400000,-7.200000,1.400000,1,4.110000,4.790700
2020-01-01 03:15:00,DB049,-17.800000,25.900000,24.645900,1.500000,183.960000,63.780000,104.100000,2.864000,141.180000,62.460000,1.017300,0,117.170000,1.700000,13.200000,-5.700000,25.200000,1,4.976700,5.491000
2020-01-01 03:15:00,EG931,30.100000,31.400000,26.360000,1.500000,195.040000,96.590000,109.800000,3.327000,158.730000,65.880000,1.014000,0,97.530000,2.700000,18.200000,3.600000,8.100000,1,5.343300,8.544200
2020-01-01 03:30:00,JR055,43.800000,12.900000,23.107900,1.547000,199.930000,82.060000,93.590000,2.937000,162.970000,56.160000,1.081100,0,88.200000,0.500000,7.900000,2.400000,14.200000,1,4.360000,6.179300
2020-01-01 03:30:00,DB049,-17.800000,25.900000,29.178000,1.500000,206.770000,84.170000,85.680000,3.461000,164.530000,51.410000,0.863200,0,117.890000,3.600000,22.500000,-15.700000,26.700000,1,5.226700,4.187900
2020-01-01 03:30:00,EG931,30.100000,31.400000,25.774000,1.500000,191.010000,78.690000,91.850000,2.986000,161.600000,55.110000,1.021900,0,105.460000,3.600000,17.500000,17.700000,37.700000,1,5.593300,2.229300
2020-01-01 03:45:00,DB049,-17.800000,25.900000,28.665500,1.500000,196.480000,77.280000,79.840000,2.998000,169.860000,47.900000,1.140700,0,102.280000,2.300000,12.300000,-10.700000,3.700000,1,5.476700,3.677700
2020-01-01 03:45:00,EG931,30.100000,31.400000,30.520900,1.500000,202.990000,84.170000,113.620000,3.503000,152.660000,68.170000,1.130500,0,107.730000,3.300000,18.200000,-28.200000,12.300000,1,5.843300,7.525200
2020-01-01 03:45:00,JR055,43.800000,12.900000,21.360300,1.500000,194.750000,69.250000,83.540000,3.017000,156.320000,50.120000,0.986900,0,108.840000,4.000000,22.900000,-9.200000,1.900000,1,4.610000,4.742700
2020-01-01 04:00:00,EG931,30.100000,31.400000,27.822600,1.832000,168.880000,63.130000,97.000000,3.862000,145.630000,58.200000,0.954800,0,106.120000,0.500000,5.600000,-15.600000,6.700000,1,6.093300,4.396200
2020-01-01 04:00:00,JR055,43.800000,12.900000,23.928100,1.500000,201.670000,81.540000,79.480000,2.900000,173.710000,47.690000,1.032800,1,102.960000,3.000000,22.700000,-13.100000,6.900000,1,4.860000,5.418200
2020-01-01 04:00:00,DB049,-17.800000,25.900000,25.993000,1.500000,178.740000,71.740000,117.730000,2.602000,143.900000,70.640000,0.967200,0,111.400000,2.100000,18.400000,-12.300000,5.200000,1,5.726700,4.457000
2020-01-01 04:15:00,EG931,30.100000,31.400000,26.937600,1.500000,205.760000,82.380000,115.870000,2.703000,167.250000,69.520000,0.836500,1,112.020000,1.600000,13.300000,-38.900000,6.300000,1,6.343300,2.415700
2020-01-01 04:15:00,JR055,43.800000,12.900000,27.090600,1.573000,192.450000,80.140000,78.290000,3.288000,180.040000,46.970000,0.925200,0,103.750000,2.000000,14.600000,-24.200000,14.900000,1,5.110000,4.897300
2020-01-01 04:15:00,DB049,-17.800000,25.900000,28.140700,1.500000,183.610000,75.270000,85.820000,3.027000,178.790000,51.490000,1.187700,0,92.840000,1.200000,7.800000,-18.900000,15.300000,1,5.976700,6.801200
2020-01-01 04:30:00,EG931,30.100000,31.400000,27.845800,1.500000,177.380000,64.130000,98.610000,2.800000,145.450000,59.170000,1.035700,1,95.580000,0.400000,5.100000,-19.900000,7.600000,1,6.593300,2.903000
2020-01-01 04:30:00,DB049,-17.800000,25.900000,30.859100,1.500000,168.660000,58.960000,72.250000,2.951000,133.360000,43.350000,0.912300,3,100.430000,0.600000,5.100000,21.900000,0.000000,1,6.226700,3.636900
2020-01-01 04:30:00,JR055,43.800000,12.900000,25.310500,1.500000,188.980000,72.320000,110.250000,2.870000,159.650000,66.150000,1.047500,2,104.590000,2.500000,18.000000,20.000000,16.000000,1,5.360000,2.958100
2020-01-01 04:45:00,DB049,-17.800000,25.900000,30.068900,1.953000,219.850000,90.670000,105.030000,2.890000,207.140000,63.020000,0.901300,0,98.920000,2.400000,18.000000,-15.600000,10.800000,1,6.476700,2.919900
2020-01-01 04:45:00,JR055,43.800000,12.900000,27.438300,1.500000,233.060000,111.300000,77.500000,3.143000,190.810000,46.500000,1.158800,3,117.240000,1.200000,7.200000,-0.600000,11.400000,1,5.610000,4.906700
2020-01-01 04:45:00,EG931,30.100000,31.400000,28.472700,1.500000,192.180000,58.800000,84.380000,2.628000,180.550000,50.630000,1.113900,0,104.220000,2.900000,20.500000,-11.100000,0.000000,1,6.843300,7.393000
2020-01-01 05:00:00,DB049,-17.800000,25.900000,33.524000,1.500000,170.410000,71.940000,112.010000,2.833000,150.540000,67.210000,1.015500,0,104.890000,1.600000,12.800000,-20.800000,15.300000,1,6.726700,5.251800
2020-01-01 05:00:00,JR055,43.800000,12.900000,26.404600,1.521000,182.740000,76.170000,72.390000,2.972000,157.890000,43.430000,1.130000,0,87.525600,2.700000,18.000000,-6.900000,21.000000,1,5.860000,3.658800
2020-01-01 05:00:00,EG931,30.100000,31.400000,30.493300,1.500000,166.510000,71.200000,95.400000,3.016000,141.100000,57.240000,0.942300,2,101.640000,2.200000,14.400000,11.700000,11.900000,1,7.093300,7.142700
2020-01-01 05:15:00,DB049,-17.800000,25.900000,33.939700,2.117000,196.450000,69.680000,96.270000,2.771000,178.370000,57.760000,1.026300,0,106.180000,0.600000,9.800000,-3.200000,1.000000,1,6.976700,4.625800
2020-01-01 05:15:00,JR055,43.800000,12.900000,27.422600,1.500000,188.350000,66.880000,102.330000,3.105000,170.640000,61.400000,1.077200,0,93.910000,2.800000,20.000000,-24.100000,19.200000,1,6.110000,5.864900
2020-01-01 05:15:00,EG931,30.100000,31.400000,33.128000,1.500000,181.000000,79.640000,102.070000,2.810000,148.710000,61.240000,1.259700,0,106.560000,0.700000,9.400000,-13.600000,20.400000,1,7.343300,4.622600
2020-01-01 05:30:00,DB049,-17.800000,25.900000,33.344400,1.555000,172.420000,66.950000,91.780000,2.969000,143.950000,55.070000,1.147100,0,87.525600,1.200000,11.400000,-5.600000,8.400000,1,7.226700,2.502800
2020-01-01 05:30:00,JR055,43.800000,12.900000,29.433500,1.500000,150.000000,65.200000,92.060000,2.783000,113.480000,55.230000,0.941200,1,119.650000,3.000000,17.100000,10.500000,28.000000,1,6.360000,4.768300
2020-01-01 05:30:00,EG931,30.100000,31.400000,32.230900,1.573000,173.430000,54.950000,112.920000,3.313000,144.400000,67.750000,0.929900,3,87.890000,0.500000,6.200000,-13.500000,15.500000,1,7.593300,5.684600
2020-01-01 05:45:00,JR055,43.800000,12.900000,30.498300,1.500000,150.000000,56.400000,111.000000,2.973000,116.780000,66.600000,1.037900,0,119.350000,0.800000,8.000000,-11.700000,9.700000,1,6.610000,7.548900
2020-01-01 05:45:00,EG931,30.100000,31.400000,36.403200,1.500000,193.840000,74.780000,115.170000,2.416000,164.310000,69.100000,0.672700,2,113.450000,1.400000,9.600000,-24.400000,19.700000,1,7.843300,6.792500
2020-01-01 05:45:00,DB049,-17.800000,25.900000,35.224700,1.615000,196.660000,76.040000,84.770000,3.259000,166.050000,50.860000,0.894700,0,98.030000,3.100000,21.500000,16.000000,23.900000,1,7.476700,6.008300
2020-01-01 06:00:00,EG931,30.100000,31.400000,28.954700,1.500000,150.000000,64.520000,99.260000,3.094000,114.370000,59.550000,0.987800,1,101.580000,2.700000,21.000000,14.000000,25.200000,1,8.093300,7.065100
2020-01-01 06:00:00,JR055,43.800000,12.900000,28.689600,1.500000,187.520000,73.730000,112.970000,3.528000,153.080000,67.780000,0.906600,0,102.640000,0.400000,11.400000,-17.800000,12.700000,1,6.860000,4.999600
2020-01-01 06:00:00,DB049,-17.800000,25.900000,35.474800,2.045000,176.790000,71.250000,119.630000,2.911000,139.820000,71.780000,1.099000,0,89.590000,2.400000,16.800000,7.600000,19.600000,1,7.726700,8.070300
2020-01-01 06:15:00,EG931,30.100000,31.400000,34.320300,1.801000,161.480000,83.510000,123.030000,2.587000,121.730000,73.820000,1.088800,0,115.820000,2.100000,11.200000,-24.200000,15.700000,1,8.343300,6.129200
2020-01-01 06:15:00,JR055,43.800000,12.900000,26.103300,1.500000,187.520000,78.250000,94.510000,2.925000,156.940000,56.710000,1.001100,1,94.940000,1.700000,14.300000,-22.000000,15.300000,1,7.110000,1.204300
2020-01-01 06:15:00,DB049,-17.800000,25.900000,37.120300,1.776000,150.000000,55.850000,84.450000,2.648000,135.110000,50.670000,1.063800,1,94.390000,0.300000,6.500000,-28.200000,5.400000,1,7.976700,6.036200
2020-01-01 06:30:00,JR055,43.800000,12.900000,32.362800,1.834000,153.150000,63.310000,76.060000,2.858000,120.480000,45.640000,1.084400,0,99.310000,1.300000,11.300000,16.300000,8.500000,1,7.360000,8.792100
2020-01-01 06:30:00,DB049,-17.800000,25.900000,35.668300,1.873000,179.270000,72.290000,99.380000,3.091000,153.410000,59.630000,1.161600,0,87.525600,0.800000,10.100000,-33.700000,26.900000,1,8.226700,5.915300
2020-01-01 06:30:00,EG931,30.100000,31.400000,33.273800,1.500000,172.080000,65.810000,77.150000,3.532000,149.970000,46.290000,1.140400,0,89.830000,1.700000,13.800000,-13.900000,21.400000,1,8.593300,4.070300
2020-01-01 06:45:00,DB049,-17.800000,25.900000,38.536500,1.841000,162.060000,66.690000,104.980000,3.321000,134.400000,62.990000,1.027000,0,92.740000,1.300000,11.300000,-4.200000,22.100000,1,8.476700,4.252600
2020-01-01 06:45:00,EG931,30.100000,31.400000,34.205300,1.511000,166.380000,72.510000,116.200000,2.801000,154.340000,69.720000,0.908200,1,102.330000,0.300000,2.600000,-21.800000,6.400000,1,8.843300,4.530500
2020-01-01 06:45:00,JR055,43.800000,12.900000,34.550900,2.114000,153.490000,63.070000,99.180000,2.833000,108.110000,59.510000,0.997900,0,129.930000,0.600000,9.900000,-6.700000,7.800000,1,7.610000,7.188600
2020-01-01 07:00:00,DB049,-17.800000,25.900000,36.124600,1.500000,193.670000,79.080000,88.860000,2.753000,172.110000,53.310000,1.001100,0,114.670000,2.500000,19.300000,-1.700000,35.400000,1,8.726700,5.241300
2020-01-01 07:00:00,EG931,30.100000,31.400000,35.743100,1.500000,173.350000,79.050000,74.240000,3.105000,156.650000,44.540000,0.974000,0,110.320000,0.700000,7.700000,-4.000000,8.800000,1,9.093300,3.756500
2020-01-01 07:00:00,JR055,43.800000,12.900000,31.212100,1.500000,170.970000,66.070000,82.250000,3.396000,164.590000,49.350000,0.830700,0,96.370000,3.100000,19.600000,-5.900000,3.500000,1,7.860000,2.702500
2020-01-01 07:15:00,DB049,-17.800000,25.900000,35.815500,1.500000,196.660000,89.140000,114.010000,3.032000,150.640000,68.410000,0.874800,0,87.525600,0.500000,8.600000,-2.100000,14.900000,1,8.976700,3.486100
2020-01-01 07:15:00,JR055,43.800000,12.900000,33.366600,1.500000,182.830000,69.890000,110.290000,3.002000,160.610000,66.180000,0.849400,1,101.220000,1.200000,9.400000,9.700000,0.000000,1,8.110000,5.696500
2020-01-01 07:15:00,EG931,30.100000,31.400000,37.244000,1.810000,162.470000,69.280000,81.390000,3.317000,134.230000,48.830000,0.853100,0,89.740000,2.000000,16.100000,-6.200000,7.400000,1,9.343300,5.282600
2020-01-01 07:30:00,JR055,43.800000,12.900000,28.824300,1.537000,165.900000,61.390000,108.810000,3.158000,143.010000,65.290000,0.962400,0,98.290000,3.000000,21.100000,7.600000,0.000000,1,8.360000,5.031700
2020-01-01 07:30:00,EG931,30.100000,31.400000,34.777600,1.572000,158.080000,54.810000,94.400000,2.583000,129.870000,56.640000,1.058300,0,104.800000,0.200000,2.100000,-10.100000,0.000000,1,9.593300,7.229700
2020-01-01 07:30:00,DB049,-17.800000,25.900000,39.803300,1.500000,174.910000,75.580000,86.790000,3.138000,146.290000,52.080000,1.076000,0,103.670000,2.100000,14.300000,-12.700000,14.100000,1,9.226700,7.608300
2020-01-01 07:45:00,JR055,43.800000,12.900000,32.722200,1.948000,155.740000,68.900000,121.370000,2.964000,121.360000,72.820000,1.090300,1,99.580000,4.300000,30.400000,26.000000,19.700000,1,8.610000,4.592300
2020-01-01 07:45:00,EG931,30.100000,31.400000,36.311800,1.500000,212.650000,79.170000,101.070000,3.139000,180.970000,60.640000,1.018400,0,109.980000,2.700000,20.100000,5.600000,6.000000,1,9.843300,7.249300
2020-01-01 07:45:00,DB049,-17.800000,25.900000,36.214100,1.500000,183.720000,80.120000,90.260000,2.965000,133.790000,54.160000,0.870400,0,87.525600,1.300000,10.100000,1.200000,9.300000,1,9.476700,6.263300
2020-01-01 08:00:00,JR055,43.800000,12.900000,32.753300,1.509000,179.540000,74.080000,83.270000,3.323000,156.140000,49.960000,1.073200,1,89.570000,1.700000,13.900000,-27.000000,27.800000,1,8.860000,8.054900
2020-01-01 08:00:00,EG931,30.100000,31.400000,31.054000,1.500000,196.510000,80.940000,118.820000,3.186000,174.110000,71.290000,0.919200,0,87.525600,2.700000,21.100000,-11.700000,20.200000,1,10.093300,3.123700
2020-01-01 08:00:00,DB049,-17.800000,25.900000,39.452000,1.932000,197.950000,79.920000,111.800000,3.406000,159.580000,67.080000,0.940600,0,87.525600,0.400000,6.500000,2.100000,29.300000,1,9.726700,4.637100
2020-01-01 08:15:00,JR055,43.800000,12.900000,37.164900,1.500000,182.660000,70.320000,100.040000,2.924000,141.080000,60.020000,1.046500,3,96.000000,2.300000,16.000000,-26.300000,6.100000,1,9.110000,6.544300
2020-01-01 08:15:00,EG931,30.100000,31.400000,36.502500,1.500000,185.820000,75.590000,91.990000,2.541000,149.760000,55.190000,0.965300,1,97.310000,0.000000,4.800000,-10.200000,6.300000,1,10.343300,6.054400
2020-01-01 08:15:00,DB049,-17.800000,25.900000,38.615000,1.706000,164.870000,51.300000,118.080000,2.961000,144.150000,70.850000,0.939500,0,96.040000,0.200000,4.800000,-3.600000,10.200000,1,9.976700,7.296500
2020-01-01 08:30:00,JR055,43.800000,12.900000,32.118500,1.500000,162.300000,75.930000,115.720000,2.614000,144.290000,69.430000,1.095700,0,109.740000,0.700000,7.300000,19.900000,23.400000,1,9.360000,6.084300
2020-01-01 08:30:00,DB049,-17.800000,25.900000,36.854100,1.660000,203.020000,89.750000,87.400000,2.557000,169.710000,52.440000,1.111500,0,105.210000,1.300000,12.400000,19.300000,32.900000,1,10.226700,6.849500
2020-01-01 08:30:00,EG931,30.100000,31.400000,38.594400,1.527000,200.040000,70.460000,94.650000,2.422000,179.360000,56.790000,0.931400,0,100.490000,3.800000,25.300000,-42.200000,26.600000,1,10.593300,7.725300
2020-01-01 08:45:00,DB049,-17.800000,25.900000,37.866800,1.621000,202.380000,80.740000,108.490000,3.100000,175.520000,65.100000,0.916700,2,87.525600,1.000000,7.700000,-16.900000,9.200000,1,10.476700,10.122800
2020-01-01 08:45:00,EG931,30.100000,31.400000,37.477700,1.675000,195.720000,66.440000,88.110000,2.976000,168.960000,52.860000,0.861800,1,119.540000,1.100000,10.200000,-20.100000,15.500000,1,10.843300,8.285700
2020-01-01 08:45:00,JR055,43.800000,12.900000,33.774000,1.500000,164.880000,64.460000,84.610000,2.816000,137.380000,50.760000,1.128700,0,123.600000,3.400000,19.700000,-20.100000,3.500000,1,9.610000,7.439400
2020-01-01 09:00:00,DB049,-17.800000,25.900000,38.758100,1.923000,175.100000,67.770000,98.430000,2.878000,146.950000,59.060000,1.061900,0,97.980000,2.800000,16.600000,-9.900000,38.100000,1,10.726700,8.040900
2020-01-01 09:00:00,EG931,30.100000,31.400000,35.831700,1.500000,201.630000,74.640000,102.120000,2.971000,194.770000,61.270000,1.118300,0,108.660000,2.900000,19.900000,-15.200000,0.000000,1,11.093300,5.770600
2020-01-01 09:00:00,JR055,43.800000,12.900000,34.121200,1.758000,173.510000,74.770000,81.150000,3.101000,157.150000,48.690000,1.033100,1,100.550000,2.100000,15.600000,-2.100000,11.500000,1,9.860000,7.889500
2020-01-01 09:15:00,EG931,30.100000,31.400000,36.551900,2.168610,216.140000,91.530000,84.050000,2.527000,183.360000,50.430000,1.069800,1,90.260000,0.900000,11.300000,18.900000,5.500000,1,11.343300,6.609400
2020-01-01 09:15:00,JR055,43.800000,12.900000,37.887300,1.994000,180.830000,76.700000,107.480000,3.099000,166.460000,64.490000,1.214700,2,114.400000,2.000000,14.700000,-3.400000,19.400000,1,10.110000,7.620500
2020-01-01 09:15:00,DB049,-17.800000,25.900000,38.465500,2.015000,194.460000,76.420000,87.700000,2.983000,156.660000,52.620000,1.043000,0,92.860000,2.300000,18.700000,-4.500000,9.300000,1,10.976700,8.670900
2020-01-01 09:30:00,JR055,43.800000,12.900000,38.417400,1.552000,175.250000,57.490000,90.360000,2.836000,137.350000,54.220000,0.964300,1,94.360000,1.900000,11.900000,-26.200000,25.300000,1,10.360000,8.673700
2020-01-01 09:30:00,DB049,-17.800000,25.900000,38.759100,1.500000,210.920000,68.440000,91.590000,2.899000,165.970000,54.960000,1.136400,1,110.330000,0.600000,5.200000,-44.661000,6.700000,1,11.226700,12.049700
2020-01-01 09:30:00,EG931,30.100000,31.400000,35.275700,1.825000,183.970000,90.270000,92.840000,3.080000,145.480000,55.700000,0.963000,1,102.490000,0.900000,6.100000,2.000000,14.000000,1,11.593300,8.739900
2020-01-01 09:45:00,JR055,43.800000,12.900000,34.867900,1.619000,209.800000,82.760000,105.540000,3.237000,195.120000,63.320000,1.027400,2,92.970000,3.200000,20.200000,-27.100000,27.700000,1,10.610000,7.807000
2020-01-01 09:45:00,DB049,-17.800000,25.900000,39.996300,1.747000,192.520000,74.630000,96.870000,2.532000,163.510000,58.120000,0.991400,3,109.290000,1.900000,15.900000,-20.300000,21.100000,1,11.476700,11.533800
2020-01-01 09:45:00,EG931,30.100000,31.400000,38.609900,1.546000,229.890000,105.270000,98.650000,2.677000,177.900000,59.190000,0.984600,0,100.620000,1.400000,8.700000,-27.800000,21.700000,1,11.843300,11.459500
2020-01-01 10:00:00,JR055,43.800000,12.900000,34.926400,1.500000,190.350000,69.550000,106.670000,2.742000,159.690000,64.000000,1.101600,0,110.050000,0.900000,11.100000,12.800000,3.900000,1,10.860000,8.257600
2020-01-01 10:00:00,EG931,30.100000,31.400000,39.648400,1.500000,197.740000,87.100000,108.640000,3.282000,139.640000,65.180000,0.757600,1,102.750000,1.800000,13.100000,-10.500000,9.700000,1,12.093300,10.120700
2020-01-01 10:00:00,DB049,-17.800000,25.900000,35.416300,1.500000,191.830000,87.960000,98.070000,2.943000,157.410000,58.840000,1.145500,0,102.690000,1.800000,17.200000,-15.400000,2.700000,1,11.726700,7.751700
